model,fold,feature,importance,r2,mae
RandomForest,1,original_firstorder_90Percentile,0.05112252923744864,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_Energy,0.050672760880693335,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_InterquartileRange,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_Kurtosis,0.09702401004305868,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_Maximum,0.05639317827619491,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_MeanAbsoluteDeviation,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_Minimum,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_RootMeanSquared,0.0741764578906708,0.4370481070282749,0.10019708225157317
RandomForest,1,original_firstorder_Skewness,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_glrlm_LongRunEmphasis,0.052125718578700686,0.4370481070282749,0.10019708225157317
RandomForest,1,original_glrlm_RunEntropy,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_glrlm_RunLengthNonUniformityNormalized,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_gldm_DependenceNonUniformityNormalized,0.10694666330922448,0.4370481070282749,0.10019708225157317
RandomForest,1,original_gldm_DependenceVariance,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0,0.4370481070282749,0.10019708225157317
RandomForest,1,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.07459812509934702,0.4370481070282749,0.10019708225157317
RandomForest,1,original_ngtdm_Contrast,0.052555160555585366,0.4370481070282749,0.10019708225157317
RandomForest,2,original_shape2D_Elongation,0.0497053030910399,0.249903681864732,0.14968314308258768
RandomForest,2,original_shape2D_MajorAxisLength,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_shape2D_MeshSurface,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_shape2D_MinorAxisLength,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_shape2D_Perimeter,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_shape2D_PerimeterSurfaceRatio,0.1689162325492375,0.249903681864732,0.14968314308258768
RandomForest,2,original_shape2D_Sphericity,0.09561454345922595,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_10Percentile,0.05704726040587287,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_90Percentile,0.05079366464404681,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_Energy,0.05163920509535887,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_InterquartileRange,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_Kurtosis,0.10273835286006962,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_Maximum,0.059865092816468325,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_MeanAbsoluteDeviation,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_Minimum,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_RootMeanSquared,0.07190417781439776,0.249903681864732,0.14968314308258768
RandomForest,2,original_firstorder_Skewness,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_glrlm_LongRunEmphasis,0.06178992845668692,0.249903681864732,0.14968314308258768
RandomForest,2,original_glrlm_RunEntropy,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_glrlm_RunLengthNonUniformityNormalized,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_gldm_DependenceNonUniformityNormalized,0.1026539855387842,0.249903681864732,0.14968314308258768
RandomForest,2,original_gldm_DependenceVariance,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0,0.249903681864732,0.14968314308258768
RandomForest,2,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.07219588467389731,0.249903681864732,0.14968314308258768
RandomForest,2,original_ngtdm_Contrast,0.05513636859491403,0.249903681864732,0.14968314308258768
RandomForest,3,original_shape2D_Elongation,0.052367262960607126,0.2459848728478503,0.11647723487686124
RandomForest,3,original_shape2D_MajorAxisLength,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_shape2D_MeshSurface,0.0,0.2459848728478503,0.11647723487686124
